IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.25.132.14,4,3,0.25,262.21,0.00,N/A
104.21.24.109,4,3,0.25,262.46,0.00,N/A
104.21.41.98,4,3,0.25,262.72,0.00,N/A
104.19.71.217,4,3,0.25,262.87,0.00,N/A
104.19.253.28,4,3,0.25,263.59,0.00,N/A
172.65.30.83,4,3,0.25,263.88,0.00,N/A
104.19.198.41,4,3,0.25,264.32,0.00,N/A
172.66.212.79,4,3,0.25,264.35,0.00,N/A
141.101.115.237,4,3,0.25,264.46,0.00,N/A
104.20.3.32,4,3,0.25,264.74,0.00,N/A
172.67.89.124,4,3,0.25,264.90,0.00,N/A
104.25.10.11,4,3,0.25,264.95,0.00,N/A
104.20.2.205,4,3,0.25,265.18,0.00,N/A
104.25.202.212,4,3,0.25,265.49,0.00,N/A
104.25.94.112,4,3,0.25,265.53,0.00,N/A
172.65.172.49,4,3,0.25,265.62,0.00,N/A
104.25.248.68,4,3,0.25,265.91,0.00,N/A
172.66.136.166,4,3,0.25,265.93,0.00,N/A
172.67.147.107,4,3,0.25,266.32,0.00,N/A
141.101.121.49,4,3,0.25,267.45,0.00,N/A
104.19.99.169,4,3,0.25,267.62,0.00,N/A
104.25.100.71,4,3,0.25,267.68,0.00,N/A
104.18.108.0,4,3,0.25,268.29,0.00,N/A
104.19.97.21,4,3,0.25,268.42,0.00,N/A
172.66.161.50,4,3,0.25,268.50,0.00,N/A
104.18.10.215,4,3,0.25,268.94,0.00,N/A
172.66.210.72,4,3,0.25,269.43,0.00,N/A
172.65.72.241,4,3,0.25,269.88,0.00,N/A
104.24.12.149,4,3,0.25,270.26,0.00,N/A
172.65.84.24,4,3,0.25,270.60,0.00,N/A
104.17.249.48,4,3,0.25,270.62,0.00,N/A
104.24.2.136,4,3,0.25,270.96,0.00,N/A
172.65.131.98,4,3,0.25,271.04,0.00,N/A
104.25.103.140,4,3,0.25,271.54,0.00,N/A
104.18.82.94,4,3,0.25,271.88,0.00,N/A
104.19.93.235,4,3,0.25,272.62,0.00,N/A
172.67.166.220,4,3,0.25,272.76,0.00,N/A
172.67.116.242,4,3,0.25,273.21,0.00,N/A
104.18.8.153,4,3,0.25,274.12,0.00,N/A
104.21.122.163,4,3,0.25,274.31,0.00,N/A
104.19.219.143,4,3,0.25,274.37,0.00,N/A
172.65.37.17,4,3,0.25,274.91,0.00,N/A
104.25.157.51,4,3,0.25,276.12,0.00,N/A
172.67.126.209,4,3,0.25,276.15,0.00,N/A
104.24.131.158,4,3,0.25,276.36,0.00,N/A
172.65.20.69,4,3,0.25,276.98,0.00,N/A
104.18.101.28,4,3,0.25,276.98,0.00,N/A
172.67.113.177,4,3,0.25,279.06,0.00,N/A
172.65.68.148,4,3,0.25,279.58,0.00,N/A
104.21.210.65,4,3,0.25,279.83,0.00,N/A
172.65.175.252,4,3,0.25,280.05,0.00,N/A
172.66.208.192,4,3,0.25,280.31,0.00,N/A
172.65.91.114,4,3,0.25,280.33,0.00,N/A
172.65.89.20,4,3,0.25,280.61,0.00,N/A
172.67.81.178,4,3,0.25,280.70,0.00,N/A
104.21.127.129,4,3,0.25,281.92,0.00,N/A
104.25.65.3,4,3,0.25,282.11,0.00,N/A
104.25.198.10,4,3,0.25,283.26,0.00,N/A
104.18.60.212,4,3,0.25,283.57,0.00,N/A
104.18.99.231,4,3,0.25,284.46,0.00,N/A
104.21.121.124,4,3,0.25,284.52,0.00,N/A
104.21.5.169,4,3,0.25,285.07,0.00,N/A
172.67.183.17,4,3,0.25,285.17,0.00,N/A
172.67.67.88,4,3,0.25,285.31,0.00,N/A
172.65.170.173,4,3,0.25,285.62,0.00,N/A
172.67.77.8,4,3,0.25,285.81,0.00,N/A
104.19.163.60,4,3,0.25,285.96,0.00,N/A
172.65.34.100,4,3,0.25,286.03,0.00,N/A
172.65.10.46,4,3,0.25,286.80,0.00,N/A
172.67.76.181,4,3,0.25,286.80,0.00,N/A
104.19.197.182,4,3,0.25,287.46,0.00,N/A
104.19.234.29,4,3,0.25,287.57,0.00,N/A
104.25.217.105,4,3,0.25,287.78,0.00,N/A
104.21.117.3,4,3,0.25,288.54,0.00,N/A
172.65.24.58,4,3,0.25,289.54,0.00,N/A
172.65.6.153,4,3,0.25,289.68,0.00,N/A
172.67.92.64,4,3,0.25,290.41,0.00,N/A
104.25.78.83,4,3,0.25,291.38,0.00,N/A
172.67.72.245,4,3,0.25,292.14,0.00,N/A
104.25.61.76,4,3,0.25,292.69,0.00,N/A
172.66.177.168,4,3,0.25,292.95,0.00,N/A
104.19.90.54,4,3,0.25,293.54,0.00,N/A
104.24.37.4,4,3,0.25,293.66,0.00,N/A
172.67.79.64,4,3,0.25,294.11,0.00,N/A
104.21.115.139,4,3,0.25,294.72,0.00,N/A
104.20.49.11,4,3,0.25,294.77,0.00,N/A
172.66.166.63,4,3,0.25,296.20,0.00,N/A
190.93.244.4,4,3,0.25,299.22,0.00,N/A
172.67.168.37,4,3,0.25,299.54,0.00,N/A
104.24.218.156,4,3,0.25,301.98,0.00,N/A
104.24.21.23,4,3,0.25,303.40,0.00,N/A
172.65.83.88,4,3,0.25,304.41,0.00,N/A
104.24.34.186,4,3,0.25,304.56,0.00,N/A
104.24.196.232,4,3,0.25,305.64,0.00,N/A
172.64.189.44,4,3,0.25,307.32,0.00,N/A
172.65.5.237,4,3,0.25,307.48,0.00,N/A
172.66.153.144,4,3,0.25,308.05,0.00,N/A
141.101.113.53,4,3,0.25,308.22,0.00,N/A
104.25.56.111,4,3,0.25,309.94,0.00,N/A
172.65.4.10,4,3,0.25,311.12,0.00,N/A
104.24.190.2,4,3,0.25,311.24,0.00,N/A
104.24.38.140,4,3,0.25,311.32,0.00,N/A
172.65.17.84,4,3,0.25,312.79,0.00,N/A
104.18.53.232,4,3,0.25,313.46,0.00,N/A
104.25.221.190,4,3,0.25,313.79,0.00,N/A
172.66.151.139,4,3,0.25,313.99,0.00,N/A
104.25.49.232,4,3,0.25,318.86,0.00,N/A
188.114.96.212,4,3,0.25,319.46,0.00,N/A
104.18.50.78,4,3,0.25,323.42,0.00,N/A
104.25.82.215,4,3,0.25,324.95,0.00,N/A
104.24.225.194,4,3,0.25,325.42,0.00,N/A
104.19.205.83,4,3,0.25,330.65,0.00,N/A
104.24.27.95,4,3,0.25,330.86,0.00,N/A
172.67.221.119,4,3,0.25,331.37,0.00,N/A
104.25.80.191,4,3,0.25,331.53,0.00,N/A
104.24.81.120,4,3,0.25,335.41,0.00,N/A
172.64.188.28,4,3,0.25,336.27,0.00,N/A
104.24.216.43,4,3,0.25,337.00,0.00,N/A
104.24.178.172,4,3,0.25,339.96,0.00,N/A
104.20.42.15,4,3,0.25,341.78,0.00,N/A
104.24.161.120,4,3,0.25,342.09,0.00,N/A
104.25.63.88,4,3,0.25,343.50,0.00,N/A
104.24.59.225,4,3,0.25,344.31,0.00,N/A
104.20.46.173,4,3,0.25,345.02,0.00,N/A
104.24.230.29,4,3,0.25,346.51,0.00,N/A
104.20.41.239,4,3,0.25,348.79,0.00,N/A
104.25.73.203,4,3,0.25,352.15,0.00,N/A
104.27.70.9,4,3,0.25,358.05,0.00,N/A
104.27.202.98,4,3,0.25,360.83,0.00,N/A
104.27.65.121,4,3,0.25,363.03,0.00,N/A
172.64.87.198,4,3,0.25,365.09,0.00,N/A
104.24.42.221,4,3,0.25,366.52,0.00,N/A
104.20.34.226,4,3,0.25,368.02,0.00,N/A
104.24.92.213,4,3,0.25,372.44,0.00,N/A
172.64.81.41,4,3,0.25,376.50,0.00,N/A
172.67.191.120,4,3,0.25,376.69,0.00,N/A
104.24.162.33,4,3,0.25,376.93,0.00,N/A
104.24.188.90,4,3,0.25,385.53,0.00,N/A
104.24.199.157,4,3,0.25,385.72,0.00,N/A
104.24.54.6,4,3,0.25,386.10,0.00,N/A
172.64.67.22,4,3,0.25,390.91,0.00,N/A
104.24.144.198,4,3,0.25,392.97,0.00,N/A
104.27.82.10,4,3,0.25,395.33,0.00,N/A
104.27.75.197,4,3,0.25,401.84,0.00,N/A
104.29.147.79,4,3,0.25,402.19,0.00,N/A
172.67.182.184,4,3,0.25,402.88,0.00,N/A
172.67.210.173,4,3,0.25,404.05,0.00,N/A
104.27.122.71,4,3,0.25,408.00,0.00,N/A
104.27.33.172,4,3,0.25,412.30,0.00,N/A
172.67.214.190,4,3,0.25,415.45,0.00,N/A
104.27.115.120,4,3,0.25,415.72,0.00,N/A
104.25.39.182,4,3,0.25,417.71,0.00,N/A
104.27.30.188,4,3,0.25,419.27,0.00,N/A
104.29.140.216,4,3,0.25,421.64,0.00,N/A
104.27.15.138,4,3,0.25,422.72,0.00,N/A
104.29.141.252,4,3,0.25,423.24,0.00,N/A
104.25.37.177,4,3,0.25,425.33,0.00,N/A
104.27.14.61,4,3,0.25,426.56,0.00,N/A
104.27.16.86,4,3,0.25,426.72,0.00,N/A
104.24.173.19,4,3,0.25,428.22,0.00,N/A
104.24.240.223,4,3,0.25,430.31,0.00,N/A
104.27.32.136,4,3,0.25,433.17,0.00,N/A
104.27.59.20,4,3,0.25,439.13,0.00,N/A
104.25.25.210,4,3,0.25,439.83,0.00,N/A
104.27.58.85,4,3,0.25,444.41,0.00,N/A
104.27.63.210,4,3,0.25,448.22,0.00,N/A
104.25.38.96,4,3,0.25,464.74,0.00,N/A
104.24.76.37,4,3,0.25,474.47,0.00,N/A
104.27.97.47,4,3,0.25,475.09,0.00,N/A
104.24.152.90,4,3,0.25,476.70,0.00,N/A
104.24.184.153,4,3,0.25,480.00,0.00,N/A
104.25.29.192,4,3,0.25,488.67,0.00,N/A
104.25.34.69,4,3,0.25,505.87,0.00,N/A
104.27.48.83,4,3,0.25,559.65,0.00,N/A
104.18.64.156,4,2,0.50,163.74,0.00,N/A
104.17.121.248,4,2,0.50,168.31,0.00,N/A
172.65.238.191,4,2,0.50,168.79,0.00,N/A
104.19.115.39,4,2,0.50,169.04,0.00,N/A
104.16.147.50,4,2,0.50,177.74,0.00,N/A
162.159.252.106,4,2,0.50,179.02,0.00,N/A
104.19.243.193,4,2,0.50,185.32,0.00,N/A
104.19.204.227,4,2,0.50,193.86,0.00,N/A
198.41.193.8,4,2,0.50,198.89,0.00,N/A
104.19.68.250,4,2,0.50,199.73,0.00,N/A
104.17.48.129,4,2,0.50,201.99,0.00,N/A
104.25.223.243,4,2,0.50,203.02,0.00,N/A
172.66.144.182,4,2,0.50,209.79,0.00,N/A
172.65.181.110,4,2,0.50,220.90,0.00,N/A
104.21.28.69,4,2,0.50,221.10,0.00,N/A
104.25.192.185,4,2,0.50,221.42,0.00,N/A
104.25.147.200,4,2,0.50,222.88,0.00,N/A
162.159.198.238,4,2,0.50,225.36,0.00,N/A
104.25.154.32,4,2,0.50,225.93,0.00,N/A
172.65.157.48,4,2,0.50,227.15,0.00,N/A
104.18.4.79,4,2,0.50,227.41,0.00,N/A
104.25.145.205,4,2,0.50,229.63,0.00,N/A
172.67.173.248,4,2,0.50,232.38,0.00,N/A
172.67.172.216,4,2,0.50,232.86,0.00,N/A
104.16.182.187,4,2,0.50,233.22,0.00,N/A
104.17.250.157,4,2,0.50,234.60,0.00,N/A
104.17.187.16,4,2,0.50,236.20,0.00,N/A
172.65.202.15,4,2,0.50,238.18,0.00,N/A
104.25.95.36,4,2,0.50,242.07,0.00,N/A
172.65.221.60,4,2,0.50,244.34,0.00,N/A
104.16.202.213,4,2,0.50,255.86,0.00,N/A
172.65.147.154,4,2,0.50,256.01,0.00,N/A
104.25.116.43,4,2,0.50,263.23,0.00,N/A
104.20.21.94,4,2,0.50,263.41,0.00,N/A
172.65.228.241,4,2,0.50,263.75,0.00,N/A
104.27.47.218,4,2,0.50,267.10,0.00,N/A
172.67.108.24,4,2,0.50,267.17,0.00,N/A
172.67.202.116,4,2,0.50,273.73,0.00,N/A
172.67.138.92,4,2,0.50,285.39,0.00,N/A
104.24.147.25,4,2,0.50,297.23,0.00,N/A
104.17.58.2,4,2,0.50,300.24,0.00,N/A
104.27.206.53,4,2,0.50,325.51,0.00,N/A
104.24.95.104,4,2,0.50,349.38,0.00,N/A
172.67.244.96,4,2,0.50,407.42,0.00,N/A
172.67.222.93,4,2,0.50,417.20,0.00,N/A
104.27.127.82,4,2,0.50,417.66,0.00,N/A
104.20.5.198,4,2,0.50,443.41,0.00,N/A
104.16.153.48,4,1,0.75,182.28,0.00,N/A
172.65.243.53,4,1,0.75,194.24,0.00,N/A
